timestamp,safety_switch_available,safety_off,override_available,override_enabled
7518924,1,1,0,0
7538830,1,1,0,0
7562836,1,1,0,0
7586820,1,1,0,0
7606938,1,1,0,0
7630818,1,1,0,0
7654938,1,1,0,0
7678823,1,1,0,0
7698830,1,1,0,0
7722809,1,1,0,0
7742828,1,1,0,0
7766838,1,1,0,0
7786836,1,1,0,0
7810827,1,1,0,0
7834933,1,1,0,0
7854927,1,1,0,0
7878814,1,1,0,0
7902817,1,1,0,0
7922958,1,1,0,0
7946944,1,1,0,0
7970809,1,1,0,0
7990824,1,1,0,0
8014943,1,1,0,0
8038808,1,1,0,0
8058824,1,1,0,0
8082820,1,1,0,0
8102820,1,1,0,0
8126815,1,1,0,0
8150805,1,1,0,0
8170816,1,1,0,0
8190828,1,1,0,0
8210956,1,1,0,0
8234815,1,1,0,0
8254942,1,1,0,0
8274922,1,1,0,0
8298812,1,1,0,0
8318824,1,1,0,0
8342825,1,1,0,0
8366833,1,1,0,0
8387716,1,1,0,0
8411715,1,1,0,0
8435729,1,1,0,0
8459731,1,1,0,0
8483722,1,1,0,0
8503715,1,1,0,0
8527722,1,1,0,0
8551729,1,1,0,0
8571730,1,1,0,0
8591727,1,1,0,0
8615729,1,1,0,0
8635715,1,1,0,0
8659729,1,1,0,0
8679717,1,1,0,0
8703730,1,1,0,0
8727735,1,1,0,0
8751723,1,1,0,0
8771734,1,1,0,0
8795726,1,1,0,0
8815731,1,1,0,0
8835723,1,1,0,0
8859731,1,1,0,0
8883722,1,1,0,0
8907723,1,1,0,0
8931739,1,1,0,0
8955725,1,1,0,0
8979721,1,1,0,0
8999736,1,1,0,0
9019723,1,1,0,0
9039714,1,1,0,0
9063716,1,1,0,0
9087733,1,1,0,0
9107725,1,1,0,0
9131731,1,1,0,0
9151721,1,1,0,0
9171716,1,1,0,0
9195725,1,1,0,0
9215751,1,1,0,0
9239722,1,1,0,0
9263738,1,1,0,0
9287726,1,1,0,0
9307737,1,1,0,0
9331715,1,1,0,0
9355716,1,1,0,0
9375725,1,1,0,0
9395738,1,1,0,0
9419723,1,1,0,0
9443721,1,1,0,0
9467722,1,1,0,0
9488515,1,1,0,0
9508514,1,1,0,0
9528518,1,1,0,0
9552527,1,1,0,0
9572516,1,1,0,0
9596513,1,1,0,0
9616519,1,1,0,0
9640516,1,1,0,0
9664516,1,1,0,0
9684518,1,1,0,0
9704515,1,1,0,0
9728515,1,1,0,0
9748514,1,1,0,0
9772524,1,1,0,0
9792518,1,1,0,0
9812521,1,1,0,0
9836518,1,1,0,0
9856514,1,1,0,0
9880517,1,1,0,0
9904513,1,1,0,0
9924515,1,1,0,0
9948518,1,1,0,0
9968518,1,1,0,0
9992520,1,1,0,0
10012515,1,1,0,0
10032521,1,1,0,0
10056515,1,1,0,0
10076516,1,1,0,0
10096515,1,1,0,0
10116518,1,1,0,0
10140521,1,1,0,0
10164518,1,1,0,0
10184526,1,1,0,0
10208515,1,1,0,0
10232518,1,1,0,0
10256514,1,1,0,0
10276515,1,1,0,0
10300507,1,1,0,0
10320514,1,1,0,0
10341316,1,1,0,0
10361331,1,1,0,0
10385317,1,1,0,0
10409314,1,1,0,0
10433321,1,1,0,0
10457316,1,1,0,0
10481316,1,1,0,0
10505318,1,1,0,0
10529325,1,1,0,0
10549314,1,1,0,0
10573320,1,1,0,0
10597308,1,1,0,0
10617318,1,1,0,0
10641317,1,1,0,0
10661318,1,1,0,0
10681317,1,1,0,0
10705316,1,1,0,0
10729328,1,1,0,0
10749319,1,1,0,0
10769314,1,1,0,0
10793313,1,1,0,0
10813321,1,1,0,0
10837327,1,1,0,0
10861326,1,1,0,0
10885317,1,1,0,0
10909316,1,1,0,0
10933320,1,1,0,0
10957324,1,1,0,0
10981332,1,1,0,0
11005320,1,1,0,0
11029316,1,1,0,0
11049314,1,1,0,0
11069312,1,1,0,0
11093321,1,1,0,0
11117329,1,1,0,0
11141324,1,1,0,0
11165314,1,1,0,0
11185317,1,1,0,0
11209324,1,1,0,0
11233318,1,1,0,0
11253318,1,1,0,0
11277315,1,1,0,0
11297318,1,1,0,0
11321326,1,1,0,0
11345308,1,1,0,0
11365327,1,1,0,0
11389315,1,1,0,0
11413299,1,1,0,0
11433320,1,1,0,0
11457314,1,1,0,0
11477324,1,1,0,0
11501314,1,1,0,0
11525326,1,1,0,0
11545315,1,1,0,0
11569317,1,1,0,0
11589325,1,1,0,0
11613325,1,1,0,0
11637314,1,1,0,0
11657328,1,1,0,0
11681317,1,1,0,0
11705329,1,1,0,0
11726119,1,1,0,0
11746125,1,1,0,0
11770119,1,1,0,0
11790136,1,1,0,0
11814129,1,1,0,0
11838117,1,1,0,0
11862119,1,1,0,0
11886106,1,1,0,0
11906119,1,1,0,0
11926121,1,1,0,0
11950118,1,1,0,0
11970117,1,1,0,0
11994121,1,1,0,0
12018119,1,1,0,0
12042119,1,1,0,0
12066113,1,1,0,0
12086118,1,1,0,0
12106116,1,1,0,0
12126118,1,1,0,0
12150132,1,1,0,0
12174117,1,1,0,0
12194128,1,1,0,0
12218119,1,1,0,0
12238120,1,1,0,0
12262121,1,1,0,0
12286120,1,1,0,0
12310137,1,1,0,0
12330121,1,1,0,0
12354123,1,1,0,0
12374128,1,1,0,0
12398118,1,1,0,0
12422118,1,1,0,0
12442118,1,1,0,0
12462119,1,1,0,0
12486120,1,1,0,0
12506117,1,1,0,0
12530117,1,1,0,0
12550122,1,1,0,0
12574122,1,1,0,0
12598120,1,1,0,0
12618118,1,1,0,0
12638117,1,1,0,0
12662116,1,1,0,0
12686124,1,1,0,0
12710119,1,1,0,0
12734125,1,1,0,0
12754121,1,1,0,0
12774136,1,1,0,0
12798118,1,1,0,0
12818816,1,1,0,0
12838832,1,1,0,0
12862820,1,1,0,0
12882821,1,1,0,0
12906821,1,1,0,0
12930915,1,1,0,0
12950822,1,1,0,0
12970823,1,1,0,0
12994949,1,1,0,0
13018820,1,1,0,0
13042819,1,1,0,0
13062820,1,1,0,0
13086827,1,1,0,0
13110828,1,1,0,0
13130919,1,1,0,0
13150936,1,1,0,0
13170829,1,1,0,0
13194939,1,1,0,0
13218819,1,1,0,0
13238836,1,1,0,0
13262933,1,1,0,0
13286809,1,1,0,0
13306817,1,1,0,0
13326824,1,1,0,0
13346939,1,1,0,0
13370826,1,1,0,0
13394806,1,1,0,0
13414949,1,1,0,0
13434940,1,1,0,0
13458818,1,1,0,0
13478821,1,1,0,0
13502821,1,1,0,0
13522831,1,1,0,0
13546815,1,1,0,0
13566828,1,1,0,0
13590827,1,1,0,0
13614949,1,1,0,0
13634945,1,1,0,0
13658939,1,1,0,0
13682821,1,1,0,0
13702826,1,1,0,0
13722825,1,1,0,0
13746810,1,1,0,0
13766937,1,1,0,0
13790824,1,1,0,0
13810950,1,1,0,0
13834940,1,1,0,0
13858812,1,1,0,0
13878951,1,1,0,0
13898838,1,1,0,0
13918939,1,1,0,0
13939716,1,1,0,0
13959726,1,1,0,0
13983722,1,1,0,0
14007716,1,1,0,0
14027722,1,1,0,0
14047733,1,1,0,0
14071732,1,1,0,0
14091715,1,1,0,0
14111726,1,1,0,0
14135722,1,1,0,0
14159733,1,1,0,0
14179725,1,1,0,0
14203738,1,1,0,0
14223721,1,1,0,0
14247721,1,1,0,0
14267731,1,1,0,0
14291722,1,1,0,0
14311732,1,1,0,0
14335732,1,1,0,0
14355731,1,1,0,0
14379726,1,1,0,0
14403715,1,1,0,0
14427714,1,1,0,0
14451722,1,1,0,0
14475729,1,1,0,0
14499723,1,1,0,0
14523732,1,1,0,0
14543716,1,1,0,0
14563748,1,1,0,0
14587725,1,1,0,0
14611728,1,1,0,0
14635729,1,1,0,0
14655724,1,1,0,0
14679729,1,1,0,0
14699724,1,1,0,0
14723722,1,1,0,0
14747728,1,1,0,0
14771737,1,1,0,0
14795732,1,1,0,0
14819722,1,1,0,0
14839725,1,1,0,0
14863730,1,1,0,0
14883725,1,1,0,0
14907721,1,1,0,0
14931721,1,1,0,0
14951734,1,1,0,0
14971730,1,1,0,0
14995730,1,1,0,0
15015725,1,1,0,0
15039730,1,1,0,0
15060514,1,1,0,0
15084513,1,1,0,0
15104526,1,1,0,0
15128514,1,1,0,0
15148516,1,1,0,0
15172517,1,1,0,0
15192530,1,1,0,0
15216515,1,1,0,0
15240514,1,1,0,0
15264516,1,1,0,0
15288516,1,1,0,0
15312525,1,1,0,0
15332515,1,1,0,0
15356518,1,1,0,0
15380518,1,1,0,0
15404515,1,1,0,0
15424515,1,1,0,0
15448515,1,1,0,0
15468514,1,1,0,0
15492515,1,1,0,0
15516515,1,1,0,0
15540518,1,1,0,0
15564517,1,1,0,0
15584515,1,1,0,0
15608516,1,1,0,0
15632515,1,1,0,0
15656527,1,1,0,0
15676516,1,1,0,0
15696513,1,1,0,0
15716520,1,1,0,0
15740514,1,1,0,0
15764514,1,1,0,0
15784513,1,1,0,0
15808516,1,1,0,0
15832525,1,1,0,0
15856515,1,1,0,0
15880514,1,1,0,0
15904502,1,1,0,0
15925324,1,1,0,0
15949315,1,1,0,0
15969316,1,1,0,0
15993317,1,1,0,0
16017307,1,1,0,0
16037315,1,1,0,0
16057315,1,1,0,0
16077315,1,1,0,0
16101327,1,1,0,0
16125317,1,1,0,0
16145315,1,1,0,0
16169318,1,1,0,0
16189318,1,1,0,0
16213327,1,1,0,0
16233315,1,1,0,0
16253320,1,1,0,0
16277319,1,1,0,0
16301312,1,1,0,0
16321320,1,1,0,0
16341314,1,1,0,0
16365317,1,1,0,0
16389326,1,1,0,0
16413331,1,1,0,0
16437325,1,1,0,0
16457316,1,1,0,0
16481300,1,1,0,0
16501317,1,1,0,0
16525317,1,1,0,0
16545314,1,1,0,0
16569316,1,1,0,0
16593319,1,1,0,0
16617314,1,1,0,0
16641314,1,1,0,0
16665317,1,1,0,0
16685318,1,1,0,0
16709327,1,1,0,0
16733314,1,1,0,0
16753316,1,1,0,0
16777316,1,1,0,0
16801320,1,1,0,0
16821320,1,1,0,0
16845315,1,1,0,0
16865315,1,1,0,0
16889316,1,1,0,0
16909311,1,1,0,0
16929318,1,1,0,0
16949318,1,1,0,0
16973323,1,1,0,0
16997325,1,1,0,0
17021312,1,1,0,0
17041316,1,1,0,0
17061315,1,1,0,0
17085305,1,1,0,0
17105316,1,1,0,0
17129315,1,1,0,0
17149315,1,1,0,0
17173315,1,1,0,0
17193345,1,1,0,0
17217315,1,1,0,0
17241331,1,1,0,0
17262121,1,1,0,0
17286118,1,1,0,0
17310128,1,1,0,0
17330122,1,1,0,0
17350120,1,1,0,0
17374129,1,1,0,0
17398117,1,1,0,0
17422119,1,1,0,0
17446118,1,1,0,0
17466118,1,1,0,0
17490119,1,1,0,0
17510118,1,1,0,0
17530120,1,1,0,0
17554122,1,1,0,0
17578121,1,1,0,0
17598122,1,1,0,0
17622109,1,1,0,0
17642124,1,1,0,0
17666122,1,1,0,0
17686117,1,1,0,0
17710120,1,1,0,0
17734129,1,1,0,0
17754129,1,1,0,0
17778122,1,1,0,0
17802109,1,1,0,0
17822121,1,1,0,0
17846119,1,1,0,0
17866120,1,1,0,0
17890118,1,1,0,0
17914122,1,1,0,0
17938118,1,1,0,0
17958118,1,1,0,0
17982118,1,1,0,0
18002121,1,1,0,0
18022117,1,1,0,0
18046117,1,1,0,0
18070118,1,1,0,0
18094124,1,1,0,0
18118118,1,1,0,0
18142120,1,1,0,0
18166119,1,1,0,0
18186137,1,1,0,0
18210130,1,1,0,0
18234117,1,1,0,0
18254129,1,1,0,0
18278118,1,1,0,0
18298122,1,1,0,0
18318120,1,1,0,0
18342121,1,1,0,0
18362124,1,1,0,0
18386124,1,1,0,0
18406820,1,1,0,0
18426959,1,1,0,0
18450823,1,1,0,0
18474949,1,1,0,0
18498819,1,1,0,0
18518919,1,1,0,0
18542823,1,1,0,0
18562825,1,1,0,0
18582933,1,1,0,0
18606825,1,1,0,0
18630904,1,1,0,0
18650820,1,1,0,0
18670829,1,1,0,0
18694956,1,1,0,0
18718820,1,1,0,0
18738827,1,1,0,0
18762832,1,1,0,0
18786820,1,1,0,0
18810960,1,1,0,0
18834957,1,1,0,0
18858818,1,1,0,0
18882820,1,1,0,0
18902821,1,1,0,0
18922839,1,1,0,0
18942964,1,1,0,0
18966823,1,1,0,0
18990822,1,1,0,0
19014928,1,1,0,0
19038819,1,1,0,0
19062821,1,1,0,0
19086928,1,1,0,0
19106823,1,1,0,0
19130920,1,1,0,0
19150826,1,1,0,0
19174943,1,1,0,0
19194932,1,1,0,0
19214944,1,1,0,0
19238817,1,1,0,0
19258956,1,1,0,0
19282820,1,1,0,0
19306807,1,1,0,0
19326950,1,1,0,0
19346949,1,1,0,0
19366952,1,1,0,0
19390945,1,1,0,0
19410947,1,1,0,0
19434936,1,1,0,0
19454937,1,1,0,0
19474939,1,1,0,0
19494950,1,1,0,0
19514948,1,1,0,0
19535727,1,1,0,0
19559720,1,1,0,0
19579725,1,1,0,0
19599724,1,1,0,0
19623730,1,1,0,0
19643719,1,1,0,0
19663725,1,1,0,0
19683731,1,1,0,0
19707722,1,1,0,0
19731723,1,1,0,0
19751722,1,1,0,0
19771717,1,1,0,0
19791732,1,1,0,0
19815726,1,1,0,0
19839729,1,1,0,0
19859721,1,1,0,0
19883721,1,1,0,0
19903716,1,1,0,0
19927730,1,1,0,0
19947731,1,1,0,0
19967726,1,1,0,0
19991718,1,1,0,0
20015725,1,1,0,0
20039723,1,1,0,0
20063716,1,1,0,0
20087721,1,1,0,0
20111718,1,1,0,0
20135726,1,1,0,0
20155723,1,1,0,0
20179725,1,1,0,0
20203715,1,1,0,0
20223730,1,1,0,0
20243730,1,1,0,0
20267724,1,1,0,0
20291734,1,1,0,0
20311727,1,1,0,0
20335716,1,1,0,0
20359724,1,1,0,0
20383718,1,1,0,0
20407713,1,1,0,0
20431716,1,1,0,0
20455732,1,1,0,0
20479715,1,1,0,0
20499731,1,1,0,0
20523722,1,1,0,0
20543728,1,1,0,0
20563733,1,1,0,0
20587734,1,1,0,0
20611720,1,1,0,0
20635723,1,1,0,0
20656515,1,1,0,0
20676517,1,1,0,0
20696515,1,1,0,0
20716526,1,1,0,0
20740515,1,1,0,0
20764515,1,1,0,0
20784519,1,1,0,0
20808514,1,1,0,0
20828515,1,1,0,0
20852516,1,1,0,0
20872515,1,1,0,0
20896515,1,1,0,0
20916514,1,1,0,0
20940514,1,1,0,0
20964517,1,1,0,0
20984519,1,1,0,0
21008514,1,1,0,0
21032525,1,1,0,0
21052512,1,1,0,0
21072514,1,1,0,0
21096517,1,1,0,0
21120516,1,1,0,0
21144516,1,1,0,0
21164518,1,1,0,0
21188517,1,1,0,0
21212513,1,1,0,0
21232517,1,1,0,0
21256514,1,1,0,0
21280516,1,1,0,0
21300516,1,1,0,0
21320514,1,1,0,0
21340516,1,1,0,0
21364517,1,1,0,0
21388515,1,1,0,0
21408513,1,1,0,0
21432513,1,1,0,0
21456517,1,1,0,0
21476516,1,1,0,0
21496520,1,1,0,0
21516518,1,1,0,0
21537304,1,1,0,0
21557318,1,1,0,0
21577319,1,1,0,0
21601317,1,1,0,0
21625325,1,1,0,0
21645327,1,1,0,0
21665313,1,1,0,0
21689316,1,1,0,0
21713322,1,1,0,0
21737314,1,1,0,0
21757333,1,1,0,0
21777328,1,1,0,0
21801314,1,1,0,0
21825315,1,1,0,0
21849313,1,1,0,0
21873314,1,1,0,0
21897326,1,1,0,0
21917315,1,1,0,0
21941318,1,1,0,0
21965315,1,1,0,0
21989318,1,1,0,0
22009324,1,1,0,0
22033301,1,1,0,0
22053316,1,1,0,0
22077316,1,1,0,0
22101302,1,1,0,0
22121323,1,1,0,0
22141310,1,1,0,0
22161318,1,1,0,0
22185316,1,1,0,0
22209311,1,1,0,0
22229314,1,1,0,0
22249315,1,1,0,0
22273315,1,1,0,0
22293326,1,1,0,0
22317320,1,1,0,0
22337316,1,1,0,0
22357317,1,1,0,0
22381314,1,1,0,0
22405315,1,1,0,0
22425316,1,1,0,0
22449313,1,1,0,0
22469316,1,1,0,0
22489315,1,1,0,0
22513335,1,1,0,0
22533316,1,1,0,0
22557318,1,1,0,0
22577319,1,1,0,0
22601300,1,1,0,0
22621316,1,1,0,0
22641313,1,1,0,0
22665315,1,1,0,0
22689314,1,1,0,0
22713326,1,1,0,0
22737327,1,1,0,0
22757315,1,1,0,0
22781307,1,1,0,0
22801315,1,1,0,0
22821325,1,1,0,0
22841322,1,1,0,0
22865313,1,1,0,0
22889313,1,1,0,0
22909328,1,1,0,0
22930117,1,1,0,0
22950120,1,1,0,0
22970121,1,1,0,0
22990121,1,1,0,0
23014122,1,1,0,0
23038119,1,1,0,0
23062122,1,1,0,0
23086131,1,1,0,0
23110127,1,1,0,0
23130128,1,1,0,0
23150119,1,1,0,0
23174134,1,1,0,0
23198120,1,1,0,0
23222119,1,1,0,0
23246118,1,1,0,0
23266118,1,1,0,0
23290124,1,1,0,0
23314136,1,1,0,0
23334117,1,1,0,0
23358132,1,1,0,0
23378120,1,1,0,0
23398118,1,1,0,0
23418118,1,1,0,0
23442118,1,1,0,0
23466119,1,1,0,0
23486119,1,1,0,0
23510132,1,1,0,0
23530107,1,1,0,0
23550118,1,1,0,0
23574130,1,1,0,0
23594120,1,1,0,0
23614130,1,1,0,0
23638109,1,1,0,0
23658133,1,1,0,0
23682115,1,1,0,0
23702133,1,1,0,0
23722130,1,1,0,0
23742120,1,1,0,0
23766122,1,1,0,0
23786117,1,1,0,0
23810119,1,1,0,0
23834140,1,1,0,0
23858120,1,1,0,0
23878130,1,1,0,0
23902120,1,1,0,0
23926114,1,1,0,0
23946117,1,1,0,0
23966121,1,1,0,0
23990119,1,1,0,0
24010129,1,1,0,0
24034944,1,1,0,0
24058818,1,1,0,0
24078818,1,1,0,0
24098822,1,1,0,0
24118952,1,1,0,0
24138835,1,1,0,0
24162959,1,1,0,0
24186823,1,1,0,0
24206832,1,1,0,0
24230823,1,1,0,0
24254942,1,1,0,0
24278825,1,1,0,0
24302823,1,1,0,0
24326832,1,1,0,0
24350940,1,1,0,0
24374928,1,1,0,0
24394940,1,1,0,0
24418833,1,1,0,0
24438942,1,1,0,0
24458946,1,1,0,0
24482815,1,1,0,0
24502820,1,1,0,0
24522955,1,1,0,0
24546819,1,1,0,0
24566832,1,1,0,0
24590954,1,1,0,0
24614943,1,1,0,0
24638823,1,1,0,0
24662822,1,1,0,0
24682821,1,1,0,0
24702825,1,1,0,0
24722945,1,1,0,0
24746835,1,1,0,0
24770932,1,1,0,0
24794924,1,1,0,0
24814929,1,1,0,0
24838824,1,1,0,0
24862820,1,1,0,0
24886820,1,1,0,0
24906817,1,1,0,0
24930909,1,1,0,0
24950820,1,1,0,0
24970833,1,1,0,0
24990955,1,1,0,0
25010957,1,1,0,0
25034806,1,1,0,0
25054940,1,1,0,0
25078819,1,1,0,0
25098821,1,1,0,0
25118821,1,1,0,0
25142806,1,1,0,0
25162818,1,1,0,0
25183723,1,1,0,0
25203724,1,1,0,0
25227730,1,1,0,0
25251723,1,1,0,0
25275731,1,1,0,0
25295715,1,1,0,0
25315715,1,1,0,0
25339724,1,1,0,0
25359728,1,1,0,0
25379724,1,1,0,0
25403714,1,1,0,0
25427722,1,1,0,0
25451728,1,1,0,0
25475731,1,1,0,0
25495727,1,1,0,0
25515724,1,1,0,0
25535727,1,1,0,0
25559725,1,1,0,0
25583738,1,1,0,0
25603727,1,1,0,0
25627733,1,1,0,0
25647722,1,1,0,0
25671729,1,1,0,0
25691725,1,1,0,0
25711720,1,1,0,0
25735718,1,1,0,0
25759725,1,1,0,0
25779728,1,1,0,0
25803730,1,1,0,0
25827724,1,1,0,0
25847729,1,1,0,0
25867723,1,1,0,0
25891728,1,1,0,0
25911723,1,1,0,0
25935729,1,1,0,0
25959721,1,1,0,0
25979725,1,1,0,0
25999716,1,1,0,0
26023729,1,1,0,0
26043721,1,1,0,0
26067732,1,1,0,0
26091732,1,1,0,0
26115727,1,1,0,0
26139723,1,1,0,0
26163727,1,1,0,0
26187725,1,1,0,0
26207724,1,1,0,0
26231731,1,1,0,0
26255727,1,1,0,0
26275732,1,1,0,0
26299721,1,1,0,0
26320516,1,1,0,0
26344516,1,1,0,0
26364518,1,1,0,0
26388516,1,1,0,0
26412524,1,1,0,0
26436515,1,1,0,0
26460516,1,1,0,0
26484514,1,1,0,0
26504515,1,1,0,0
26528519,1,1,0,0
26552520,1,1,0,0
26572528,1,1,0,0
26596524,1,1,0,0
26616516,1,1,0,0
26640515,1,1,0,0
26664514,1,1,0,0
26684513,1,1,0,0
26704514,1,1,0,0
26724523,1,1,0,0
26748515,1,1,0,0
26772517,1,1,0,0
26792514,1,1,0,0
26816515,1,1,0,0
26840515,1,1,0,0
26864515,1,1,0,0
26888514,1,1,0,0
26912522,1,1,0,0
26936515,1,1,0,0
26960514,1,1,0,0
26984514,1,1,0,0
27008515,1,1,0,0
27032515,1,1,0,0
27056514,1,1,0,0
27080514,1,1,0,0
27100517,1,1,0,0
27124515,1,1,0,0
27144522,1,1,0,0
27168516,1,1,0,0
27188516,1,1,0,0
27213324,1,1,0,0
27237298,1,1,0,0
27257316,1,1,0,0
27277320,1,1,0,0
27297314,1,1,0,0
27321316,1,1,0,0
27345316,1,1,0,0
27365328,1,1,0,0
27389317,1,1,0,0
27413337,1,1,0,0
27433324,1,1,0,0
27457315,1,1,0,0
27477316,1,1,0,0
27501317,1,1,0,0
27525334,1,1,0,0
27545318,1,1,0,0
27565318,1,1,0,0
27589312,1,1,0,0
27609337,1,1,0,0
27633315,1,1,0,0
27653318,1,1,0,0
27677315,1,1,0,0
27701321,1,1,0,0
27721326,1,1,0,0
27741317,1,1,0,0
27761320,1,1,0,0
27785320,1,1,0,0
27809317,1,1,0,0
27833318,1,1,0,0
27853316,1,1,0,0
27873317,1,1,0,0
27897313,1,1,0,0
27921317,1,1,0,0
27941318,1,1,0,0
27965316,1,1,0,0
27989312,1,1,0,0
28013320,1,1,0,0
28037314,1,1,0,0
28061315,1,1,0,0
28081315,1,1,0,0
28105318,1,1,0,0
28129307,1,1,0,0
28149320,1,1,0,0
28173326,1,1,0,0
28193314,1,1,0,0
28213320,1,1,0,0
28237315,1,1,0,0
28261317,1,1,0,0
28285318,1,1,0,0
28309325,1,1,0,0
28329314,1,1,0,0
28349313,1,1,0,0
28369317,1,1,0,0
28393330,1,1,0,0
28417314,1,1,0,0
28441314,1,1,0,0
28465315,1,1,0,0
28489314,1,1,0,0
28513319,1,1,0,0
28537318,1,1,0,0
28561330,1,1,0,0
28582122,1,1,0,0
28602120,1,1,0,0
28622121,1,1,0,0
28646120,1,1,0,0
28670116,1,1,0,0
28690118,1,1,0,0
28710118,1,1,0,0
28730123,1,1,0,0
28750120,1,1,0,0
28770120,1,1,0,0
28794130,1,1,0,0
28818122,1,1,0,0
28842131,1,1,0,0
28866123,1,1,0,0
28890118,1,1,0,0
28914127,1,1,0,0
28938122,1,1,0,0
28962124,1,1,0,0
28982124,1,1,0,0
29006121,1,1,0,0
29030118,1,1,0,0
29050118,1,1,0,0
29070119,1,1,0,0
29094126,1,1,0,0
29118121,1,1,0,0
29142120,1,1,0,0
29162125,1,1,0,0
29186121,1,1,0,0
29210124,1,1,0,0
29230117,1,1,0,0
29250118,1,1,0,0
29274123,1,1,0,0
29298117,1,1,0,0
29322120,1,1,0,0
29342122,1,1,0,0
29366118,1,1,0,0
29390120,1,1,0,0
29414129,1,1,0,0
29438118,1,1,0,0
29458121,1,1,0,0
29482120,1,1,0,0
29502122,1,1,0,0
29526124,1,1,0,0
29550120,1,1,0,0
29574129,1,1,0,0
29598119,1,1,0,0
29618118,1,1,0,0
29642122,1,1,0,0
29662118,1,1,0,0
29682118,1,1,0,0
29706114,1,1,0,0
29726818,1,1,0,0
29750817,1,1,0,0
29770818,1,1,0,0
29790829,1,1,0,0
29814951,1,1,0,0
29838823,1,1,0,0
29862948,1,1,0,0
29886807,1,1,0,0
29906827,1,1,0,0
29930917,1,1,0,0
29950935,1,1,0,0
29974934,1,1,0,0
29998818,1,1,0,0
30018825,1,1,0,0
30042818,1,1,0,0
30062931,1,1,0,0
30086826,1,1,0,0
30106824,1,1,0,0
30130822,1,1,0,0
30150944,1,1,0,0
30170832,1,1,0,0
30194923,1,1,0,0
30214949,1,1,0,0
30234943,1,1,0,0
30258821,1,1,0,0
30282805,1,1,0,0
30302823,1,1,0,0
30326822,1,1,0,0
30346939,1,1,0,0
30370934,1,1,0,0
30394946,1,1,0,0
30414948,1,1,0,0
30438823,1,1,0,0
30462805,1,1,0,0
30482819,1,1,0,0
30502820,1,1,0,0
30522937,1,1,0,0
30546818,1,1,0,0
30570942,1,1,0,0
30590829,1,1,0,0
30614944,1,1,0,0
30638807,1,1,0,0
30658834,1,1,0,0
30682823,1,1,0,0
30702832,1,1,0,0
30722957,1,1,0,0
30746917,1,1,0,0
30766820,1,1,0,0
30786827,1,1,0,0
30806832,1,1,0,0
30830827,1,1,0,0
30854936,1,1,0,0
30875727,1,1,0,0
30895723,1,1,0,0
30915728,1,1,0,0
30939735,1,1,0,0
30959730,1,1,0,0
30979726,1,1,0,0
31003731,1,1,0,0
31023723,1,1,0,0
31047715,1,1,0,0
31067718,1,1,0,0
31091722,1,1,0,0
31115730,1,1,0,0
31139716,1,1,0,0
31163725,1,1,0,0
